"gene_ids"	"gene_symbols"	"locus"	"num_cells_expressed"	"mean_expr"	"percent_detection"	"use_for_ordering"
"ENSMUSG00000001323.14"	"Srr"	"chr11:74898077-75164448"	95	0.318459109402629	12.7175368139224	FALSE
"ENSMUSG00000001333.9"	"Sync"	"chr4:129287616-129335370"	1	0.000379216114508131	0.133868808567604	FALSE
"ENSMUSG00000001334.9"	"Fndc5"	"chr4:129136998-129144593"	12	0.0100025074484697	1.60642570281124	FALSE
"ENSMUSG00000001348.11"	"Acp5"	"chr9:22126730-22135746"	0	0	0	FALSE
"ENSMUSG00000001349.4"	"Cnn1"	"chr9:22099280-22109630"	3	0.00166242573982714	0.401606425702811	FALSE
"ENSMUSG00000001366.11"	"Fbxo9"	"chr9:78081498-78109065"	142	0.470800504292109	19.0093708165997	FALSE
"ENSMUSG00000001376.14"	"Ccdc132"	"chr6:3498381-3603315"	157	0.556558629822349	21.0174029451138	TRUE
"ENSMUSG00000001380.6"	"Hars"	"chr18:36766529-36792562"	325	0.941264066326709	43.5073627844712	FALSE
"ENSMUSG00000001383.8"	"Zmat2"	"chr18:36793922-36799660"	463	0.841204800611056	61.9812583668005	FALSE
"ENSMUSG00000001403.10"	"Ube2c"	"chr2:164769897-164779967"	235	4.36074420563009	31.4591700133869	TRUE
"ENSMUSG00000001415.7"	"Smg5"	"chr3:88336259-88362338"	198	0.420875988564883	26.5060240963855	FALSE
"ENSMUSG00000001416.10"	"Cct3"	"chr3:88297115-88321767"	519	4.03585969493452	69.4779116465863	FALSE
"ENSMUSG00000001418.10"	"Glmp"	"chr3:88325022-88336148"	186	0.86402397002132	24.8995983935743	FALSE
"ENSMUSG00000001419.14"	"Mef2d"	"chr3:88142371-88177785"	113	0.122355137422345	15.1271753681392	FALSE
"ENSMUSG00000001420.10"	"Tmem79"	"chr3:88325022-88336148"	26	0.0169126741235488	3.4805890227577	FALSE
"ENSMUSG00000001424.11"	"Snd1"	"chr6:28475138-28935162"	272	1.48404681903557	36.4123159303882	TRUE
"ENSMUSG00000001435.11"	"Col18a1"	"chr10:77032240-77166548"	157	0.159845362165439	21.0174029451138	FALSE
"ENSMUSG00000001436.12"	"Slc19a1"	"chr10:77032240-77166548"	112	0.296549821147175	14.9933065595716	FALSE
"ENSMUSG00000001440.5"	"Kpnb1"	"chr11:97159713-97187881"	442	0.484504753462874	59.1700133868809	FALSE
"ENSMUSG00000001441.10"	"Npepps"	"chr11:97205841-97282897"	341	0.756460146076608	45.6492637215529	FALSE
"ENSMUSG00000001444.2"	"Tbx21"	"chr11:97098070-97115331"	1	2.63886300735236e-05	0.133868808567604	FALSE
"ENSMUSG00000001445.7"	"Mrpl10"	"chr11:97041559-97068904"	228	0.590708101538414	30.5220883534137	FALSE
"ENSMUSG00000001467.5"	"Cyp51"	"chr5:3928053-4104746"	313	0.875513013110959	41.90093708166	FALSE
"ENSMUSG00000001472.13"	"Tcf25"	"chr8:119910359-124345724"	377	0.975873704547408	50.4685408299866	FALSE
"ENSMUSG00000001473.6"	"Tubb6"	"chr18:67390716-67402748"	167	0.709909631116825	22.3560910307898	FALSE
"ENSMUSG00000001482.11"	"Def8"	"chr8:119910359-124345724"	119	0.219737520701879	15.9303882195448	FALSE
"ENSMUSG00000001493.9"	"Meox1"	"chr11:101877509-101894374"	0	0	0	FALSE
"ENSMUSG00000001494.6"	"Sost"	"chr11:101962457-101967015"	0	0	0	FALSE
"ENSMUSG00000001496.12"	"Nkx2-1"	"chr12:56531957-56607476"	0	0	0	FALSE
"ENSMUSG00000001497.15"	"Pax9"	"chr12:56689917-57197472"	2	0.000273058824212308	0.267737617135207	FALSE
"ENSMUSG00000001504.10"	"Irx2"	"chr13:72628819-72634198"	4	0.00783497995677995	0.535475234270415	FALSE
"ENSMUSG00000001506.10"	"Col1a1"	"chr11:94936223-94953042"	11	0.011093883994374	1.47255689424364	FALSE
"ENSMUSG00000001507.13"	"Itga3"	"chr11:95044473-95076801"	13	0.0170312475505792	1.74029451137885	TRUE
"ENSMUSG00000001508.12"	"Sgca"	"chr11:94962790-94976327"	1	0.000248354052666614	0.133868808567604	FALSE
"ENSMUSG00000001510.8"	"Dlx3"	"chr11:95120118-95125296"	6	0.00832601035814097	0.803212851405622	FALSE
"ENSMUSG00000001517.11"	"Foxm1"	"chr6:128362966-128408932"	145	0.259943506110674	19.4109772423025	FALSE
"ENSMUSG00000001518.10"	"Itfg2"	"chr6:128409443-128424931"	99	0.185928012697838	13.2530120481928	FALSE
"ENSMUSG00000001520.9"	"Nrip2"	"chr6:128362966-128408932"	16	0.0163598609745718	2.14190093708166	FALSE
"ENSMUSG00000001521.9"	"Tulp3"	"chr6:128321139-128355851"	158	0.198953112158363	21.1512717536814	TRUE
"ENSMUSG00000001524.11"	"Gtf2h4"	"chr17:35667729-35673739"	100	0.302864008225565	13.3868808567604	FALSE
"ENSMUSG00000001525.10"	"Tubb5"	"chr17:35833920-35838306"	764	21.955903200848	102.275769745649	FALSE
"ENSMUSG00000001542.6"	"Ell2"	"chr13:75707483-75772356"	6	0.00318106424558786	0.803212851405622	FALSE
"ENSMUSG00000001552.11"	"Jup"	"chr11:100368957-100397763"	99	0.23062574912051	13.2530120481928	FALSE
"ENSMUSG00000001555.7"	"Fkbp10"	"chr11:100415696-100441808"	37	0.0739212749678242	4.95314591700134	FALSE
"ENSMUSG00000001558.5"	"Klhl10"	"chr11:100441916-100457022"	3	0.0134321357320507	0.401606425702811	FALSE
"ENSMUSG00000001566.9"	"Mnx1"	"chr5:29473033-29478470"	0	0	0	FALSE
"ENSMUSG00000001569.10"	"Nom1"	"chr5:29434663-29457843"	118	0.274816213870684	15.7965194109772	FALSE
"ENSMUSG00000001576.11"	"Ergic1"	"chr17:26554253-26656931"	366	1.19992889804948	48.995983935743	FALSE
"ENSMUSG00000001583.10"	"Tnk1"	"chr11:69846375-69858730"	2	0.000786653374329923	0.267737617135207	FALSE
"ENSMUSG00000001588.9"	"Acap1"	"chr11:69881566-69895539"	2	0.00284721823553348	0.267737617135207	FALSE
"ENSMUSG00000001604.11"	"Tcea3"	"chr4:136247728-136274898"	0	4.51112290394716e-05	0	FALSE
"ENSMUSG00000001622.12"	"Csn3"	"chr5:87908578-88008534"	0	0	0	FALSE
"ENSMUSG00000001627.8"	"Ifrd1"	"chr12:40201566-40248504"	287	1.1542169284778	38.4203480589023	FALSE
"ENSMUSG00000001630.10"	"Stk38l"	"chr6:146724994-146778812"	86	0.0690911883888282	11.5127175368139	FALSE
"ENSMUSG00000001632.13"	"Brpf1"	"chr6:113307180-113326747"	122	0.141103435968426	16.3319946452477	FALSE
"ENSMUSG00000001642.15"	"Akr1b3"	"chr6:34290264-34324249"	131	0.314851370591508	17.5368139223561	FALSE
"ENSMUSG00000001655.6"	"Hoxc13"	"chr15:102921102-102928814"	0	0	0	FALSE
"ENSMUSG00000001656.3"	"Hoxc11"	"chr15:102954426-102957708"	0	0	0	FALSE
"ENSMUSG00000001657.7"	"Hoxc8"	"chr15:102966795-103017429"	0	0	0	FALSE
"ENSMUSG00000001661.5"	"Hoxc6"	"chr15:102966795-103017429"	1	0.000454159295190042	0.133868808567604	FALSE
"ENSMUSG00000001663.7"	"Gstt1"	"chr10:75783812-75798584"	16	0.0899873050293249	2.14190093708166	TRUE
"ENSMUSG00000001665.7"	"Gstt3"	"chr10:75771229-75781414"	2	0.0232522693832192	0.267737617135207	FALSE
"ENSMUSG00000001666.8"	"Ddt"	"chr10:75771229-75781414"	271	1.30908924811723	36.2784471218206	FALSE
"ENSMUSG00000001670.10"	"Tat"	"chr8:109990436-109999803"	0	0	0	FALSE
"ENSMUSG00000001672.11"	"Marveld3"	"chr8:109947913-109962203"	4	0.00152355519028684	0.535475234270415	FALSE
"ENSMUSG00000001674.8"	"Ddx18"	"chr1:121553834-121567989"	328	0.634921910301265	43.908969210174	FALSE
"ENSMUSG00000001687.12"	"Ubl3"	"chr5:148504630-148552789"	212	0.426738842464752	28.380187416332	FALSE
"ENSMUSG00000001700.9"	"Gramd3"	"chr18:56432131-56503792"	40	0.115708056341789	5.35475234270415	TRUE
"ENSMUSG00000001707.7"	"Eef1e1"	"chr13:38645697-38659028"	294	1.46875324915747	39.3574297188755	FALSE
"ENSMUSG00000001729.11"	"Akt1"	"chr12:112653820-112674884"	141	0.199422745398984	18.8755020080321	FALSE
"ENSMUSG00000001739.11"	"Cldn15"	"chr5:136966615-136975858"	4	0.00683462311383334	0.535475234270415	FALSE
"ENSMUSG00000001741.8"	"Il16"	"chr7:83631958-83739937"	3	0.000999927352560366	0.401606425702811	FALSE
"ENSMUSG00000001750.12"	"Tcirg1"	"chr19:3896049-3907133"	24	0.0463621879428099	3.21285140562249	FALSE
"ENSMUSG00000001751.9"	"Naglu"	"chr11:101070011-101077672"	54	0.108009716983423	7.2289156626506	FALSE
"ENSMUSG00000001755.9"	"Coasy"	"chr11:101082564-101086619"	160	0.446998828777069	21.4190093708166	FALSE
"ENSMUSG00000001761.6"	"Smo"	"chr6:29735693-29761365"	202	0.308121408730732	27.041499330656	FALSE
"ENSMUSG00000001763.11"	"Tspan33"	"chr6:29694221-29718559"	15	0.0191244391866138	2.00803212851406	FALSE
"ENSMUSG00000001767.5"	"Crnkl1"	"chr2:145917478-146215039"	210	0.423225459980139	28.1124497991968	FALSE
"ENSMUSG00000001768.12"	"Rin2"	"chr2:145784733-145887616"	77	0.125381584995637	10.3078982597055	FALSE
"ENSMUSG00000001773.10"	"Folh1"	"chr7:86719351-86775864"	2	0.00237012461958153	0.267737617135207	FALSE
"ENSMUSG00000001774.7"	"Chordc1"	"chr9:18292266-18314000"	262	0.792390549289899	35.0736278447122	FALSE
"ENSMUSG00000001783.3"	"Rtcb"	"chr10:85938636-85957823"	354	1.5123667574803	47.3895582329317	FALSE
"ENSMUSG00000001785.8"	"Pwp1"	"chr10:85871830-85889096"	258	1.0798873668877	34.5381526104418	FALSE
"ENSMUSG00000001786.11"	"Fbxo7"	"chr10:86020440-86051873"	103	0.237890286781646	13.7884872824632	FALSE
"ENSMUSG00000001794.9"	"Capns1"	"chr7:30186941-30195164"	71	0.159314843956162	9.50468540829987	TRUE
"ENSMUSG00000001802.13"	"Lrp3"	"chr7:35186384-35215370"	39	0.0717092272853498	5.22088353413655	FALSE
"ENSMUSG00000001804.9"	"Dsg4"	"chr18:20436174-20471821"	0	0	0	FALSE
"ENSMUSG00000001815.12"	"Evx2"	"chr2:74652990-74659557"	0	0.000128158923214869	0	FALSE
"ENSMUSG00000001819.4"	"Hoxd13"	"chr2:74668309-74671599"	0	0	0	FALSE
"ENSMUSG00000001823.5"	"Hoxd12"	"chr2:74675012-74677705"	0	0	0	FALSE
"ENSMUSG00000001827.8"	"Folr1"	"chr7:101858330-101870788"	8	0.0226808793642344	1.07095046854083	TRUE
"ENSMUSG00000001829.13"	"Clpb"	"chr7:101663632-101790168"	205	0.675733708800144	27.4431057563588	FALSE
"ENSMUSG00000001833.13"	"Sept7"	"chr9:25252438-25308571"	547	2.3799334308185	73.2262382864792	FALSE
"ENSMUSG00000001844.7"	"Zdhhc4"	"chr5:143316488-143332704"	146	0.514679677210053	19.5448460508701	TRUE
"ENSMUSG00000001847.11"	"Rac1"	"chr5:143464583-143528036"	599	3.63603692702963	80.1874163319946	FALSE
"ENSMUSG00000001855.12"	"Nup214"	"chr2:31974435-32064911"	171	0.655502054546984	22.8915662650602	TRUE
"ENSMUSG00000001864.10"	"Aif1l"	"chr2:31950138-31973442"	194	0.61724471286488	25.9705488621151	FALSE
"ENSMUSG00000001865.2"	"Cpa3"	"chr3:20215619-20242181"	1	0.000233018584523289	0.133868808567604	FALSE
"ENSMUSG00000001870.12"	"Ltbp1"	"chr17:75005567-75392512"	25	0.0202366950861683	3.34672021419009	FALSE
"ENSMUSG00000001891.13"	"Ugp2"	"chr11:21321137-21374161"	186	0.548348617829341	24.8995983935743	FALSE
"ENSMUSG00000001901.12"	"Kcnh6"	"chr11:106008123-106034549"	2	0.0074953203647016	0.267737617135207	FALSE
"ENSMUSG00000001909.12"	"Trmt1"	"chr8:84670482-84699808"	146	0.46559293620031	19.5448460508701	FALSE
"ENSMUSG00000001910.4"	"Nacc1"	"chr8:84670482-84699808"	68	0.0353571687782845	9.10307898259705	FALSE
"ENSMUSG00000001911.13"	"Nfix"	"chr8:84699875-84800344"	174	0.405024081843019	23.2931726907631	FALSE
"ENSMUSG00000001918.14"	"Slc1a5"	"chr7:16781345-16798274"	116	0.262858340549116	15.528781793842	FALSE
"ENSMUSG00000001924.12"	"Uba1"	"chrX:20658325-20683179"	426	1.43982570240008	57.0281124497992	FALSE
"ENSMUSG00000001930.14"	"Vwf"	"chr6:125546773-125686679"	1	3.17009506222128e-05	0.133868808567604	FALSE
"ENSMUSG00000001942.7"	"Siae"	"chr9:37613846-37648318"	49	0.0866690326819562	6.55957161981258	FALSE
"ENSMUSG00000001943.7"	"Vsig2"	"chr9:37539254-37544205"	1	0.006658452957517	0.133868808567604	FALSE
"ENSMUSG00000001946.10"	"Esam"	"chr9:37528077-37538319"	0	0	0	FALSE
"ENSMUSG00000001948.9"	"Spa17"	"chr9:37603294-37613720"	98	0.208315296451245	13.1191432396252	FALSE
"ENSMUSG00000001962.8"	"Fam50a"	"chrX:74313032-74320149"	200	0.645691742272957	26.7737617135207	FALSE
"ENSMUSG00000001964.11"	"Emd"	"chrX:74254686-74261548"	147	0.335969896193832	19.6787148594378	FALSE
"ENSMUSG00000001983.7"	"Taco1"	"chr11:106065076-106073612"	31	0.0582311220542985	4.14993306559572	TRUE
"ENSMUSG00000001985.9"	"Grik3"	"chr4:125490699-125714173"	25	0.0284450959613551	3.34672021419009	FALSE
"ENSMUSG00000001986.13"	"Gria3"	"chrX:41400853-41678601"	1	0.000170486130536333	0.133868808567604	FALSE
"ENSMUSG00000001988.8"	"Npas1"	"chr7:16455720-16476780"	9	0.0056837018233656	1.20481927710843	FALSE
"ENSMUSG00000001995.8"	"Sipa1l2"	"chr8:125418062-125492710"	15	0.011772778518533	2.00803212851406	FALSE
"ENSMUSG00000001998.12"	"Ap4e1"	"chr2:127008716-127067909"	71	0.0959399249033644	9.50468540829987	FALSE
"ENSMUSG00000001999.12"	"Blvra"	"chr2:127070664-127097084"	27	0.102441517006993	3.6144578313253	TRUE
"ENSMUSG00000002006.9"	"Pdzd4"	"chrX:73793358-73824969"	10	0.00262564314410091	1.33868808567604	FALSE
"ENSMUSG00000002007.5"	"Srpk3"	"chrX:73774404-73778925"	2	0.00159221003178464	0.267737617135207	FALSE
"ENSMUSG00000002010.14"	"Idh3g"	"chrX:73778962-73786897"	427	2.97957448640482	57.1619812583668	FALSE
"ENSMUSG00000002012.10"	"Pnck"	"chrX:73655993-73660117"	45	0.109879628341842	6.02409638554217	FALSE
"ENSMUSG00000002014.9"	"Ssr4"	"chrX:73787027-73790830"	353	2.11150704255047	47.2556894243641	FALSE
"ENSMUSG00000002015.5"	"Bcap31"	"chrX:73686177-73716175"	321	1.54891944369384	42.9718875502008	FALSE
"ENSMUSG00000002017.9"	"Fam98a"	"chr17:75537085-75551946"	115	0.227136301777353	15.3949129852744	FALSE
"ENSMUSG00000002020.12"	"Ltbp2"	"chr12:84783211-84878132"	0	3.28179720687475e-06	0	FALSE
"ENSMUSG00000002028.9"	"Kmt2a"	"chr9:44803354-44881296"	205	0.10866611642568	27.4431057563588	FALSE
"ENSMUSG00000002031.8"	"Ift46"	"chr9:44767907-44792714"	239	1.21184544078226	31.9946452476573	FALSE
"ENSMUSG00000002032.13"	"Tmem25"	"chr9:44793775-44799307"	27	0.0386407997849493	3.6144578313253	FALSE
"ENSMUSG00000002033.10"	"Cd3g"	"chr9:44969571-44980431"	0	0	0	FALSE
"ENSMUSG00000002043.13"	"Trappc6a"	"chr7:19508711-19516145"	205	0.608572544267888	27.4431057563588	FALSE
"ENSMUSG00000002052.6"	"Supt6"	"chr11:78206745-78255496"	219	0.21038949071033	29.3172690763052	FALSE
"ENSMUSG00000002055.6"	"Spag5"	"chr11:78301528-78322457"	193	0.617550746518822	25.8366800535475	FALSE
"ENSMUSG00000002057.4"	"Foxn1"	"chr11:78357576-78386558"	1	0.000248652085723931	0.133868808567604	FALSE
"ENSMUSG00000002058.10"	"Unc119"	"chr11:78343481-78349164"	76	0.224823684526552	10.1740294511379	TRUE
"ENSMUSG00000002059.14"	"Rab34"	"chr11:78188429-78192193"	173	0.536785494064469	23.1593038821954	FALSE
"ENSMUSG00000002064.10"	"Sdf2"	"chr11:78206745-78255496"	245	0.862443692010139	32.7978580990629	FALSE
"ENSMUSG00000002068.13"	"Ccne1"	"chr7:38097983-38107534"	113	0.308188369598816	15.1271753681392	FALSE
"ENSMUSG00000002076.8"	"Hsf2bp"	"chr17:31944768-32034508"	2	0.00272802678174259	0.267737617135207	FALSE
"ENSMUSG00000002083.9"	"Bbc3"	"chr7:16309615-16318205"	33	0.0366053785378113	4.41767068273092	FALSE
"ENSMUSG00000002100.12"	"Mybpc3"	"chr2:91118143-91136516"	0	0	0	FALSE
"ENSMUSG00000002102.12"	"Psmc3"	"chr2:91054008-91070417"	545	3.11056730958294	72.958500669344	FALSE
"ENSMUSG00000002103.12"	"Acp2"	"chr2:91202884-91236982"	118	0.312142575748324	15.7965194109772	FALSE
"ENSMUSG00000002104.8"	"Rapsn"	"chr2:91035619-91053933"	4	0.00552666316030746	0.535475234270415	FALSE
"ENSMUSG00000002105.12"	"Slc39a13"	"chr2:91054008-91070417"	37	0.0809777748828297	4.95314591700134	FALSE
"ENSMUSG00000002107.15"	"Celf2"	"chr2:6539693-7509563"	660	2.36307315094751	88.3534136546185	FALSE
"ENSMUSG00000002108.7"	"Nr1h3"	"chr2:91184060-91202834"	13	0.0292246144620796	1.74029451137885	FALSE
"ENSMUSG00000002109.11"	"Ddb2"	"chr2:91202884-91236982"	54	0.153870635547354	7.2289156626506	TRUE
"ENSMUSG00000002111.8"	"Spi1"	"chr2:91082389-91115756"	1	0.001357637639283	0.133868808567604	FALSE
"ENSMUSG00000002129.8"	"Sf3a1"	"chr11:4160349-4182541"	370	0.599468731043694	49.5314591700134	FALSE
"ENSMUSG00000002147.15"	"Stat6"	"chr10:127642985-127701049"	8	0.0118465493775422	1.07095046854083	FALSE
"ENSMUSG00000002190.10"	"Clgn"	"chr8:83389866-83428552"	7	0.00752419865146706	0.937081659973226	FALSE
"ENSMUSG00000002204.8"	"Napsa"	"chr7:44572431-44590624"	1	0.000178481323460391	0.133868808567604	FALSE
"ENSMUSG00000002205.12"	"Vrk3"	"chr7:44731480-44777515"	251	0.883027372462228	33.6010709504685	FALSE
"ENSMUSG00000002210.8"	"Smg9"	"chr7:24399618-24422778"	113	0.144237954014366	15.1271753681392	FALSE
"ENSMUSG00000002221.8"	"Paxip1"	"chr5:27740079-27791691"	195	0.291511907734739	26.1044176706827	FALSE
"ENSMUSG00000002222.11"	"Rmnd5a"	"chr6:71388633-71440637"	95	0.148689479003809	12.7175368139224	FALSE
"ENSMUSG00000002227.12"	"Mov10"	"chr3:104794835-104818563"	25	0.0336761811968992	3.34672021419009	FALSE
"ENSMUSG00000002228.7"	"Ppm1j"	"chr3:104753122-104786018"	2	0.00366493181250723	0.267737617135207	FALSE
"ENSMUSG00000002233.10"	"Rhoc"	"chr3:104788374-104794459"	260	0.827834367780058	34.805890227577	FALSE
"ENSMUSG00000002240.9"	"Prr27"	"chr5:87825685-87846387"	0	0	0	FALSE
"ENSMUSG00000002249.14"	"Tead3"	"chr17:28331670-28350805"	46	0.0257145157858676	6.15796519410977	FALSE
"ENSMUSG00000002250.12"	"Ppard"	"chr17:28232753-28301469"	12	0.00919579484120083	1.60642570281124	FALSE
"ENSMUSG00000002257.7"	"Def6"	"chr17:28207777-28228608"	3	0.00404234256904038	0.401606425702811	FALSE
"ENSMUSG00000002265.12"	"Peg3"	"chr7:6703891-6730421"	403	0.669013139273412	53.9491298527443	FALSE
"ENSMUSG00000002266.12"	"Zim1"	"chr7:6675442-6696450"	2	0.000464780003789596	0.267737617135207	FALSE
"ENSMUSG00000002274.9"	"Metrn"	"chr17:25794570-25985680"	300	0.88538007266177	40.1606425702811	FALSE
"ENSMUSG00000002279.15"	"Lmf1"	"chr17:25579173-25662826"	124	0.324855842424097	16.5997322623829	FALSE
"ENSMUSG00000002280.7"	"Narfl"	"chr17:25773775-25785673"	105	0.250161202081056	14.0562248995984	FALSE
"ENSMUSG00000002289.12"	"Angptl4"	"chr17:33773749-33781575"	21	0.0265636871770558	2.81124497991968	FALSE
"ENSMUSG00000002297.12"	"Dbf4"	"chr5:8396972-8422716"	219	0.563528387043023	29.3172690763052	FALSE
"ENSMUSG00000002307.12"	"Daxx"	"chr17:33909413-33915589"	181	0.414856898126769	24.2302543507363	FALSE
"ENSMUSG00000002308.12"	"Cd320"	"chr17:33843090-33849774"	240	0.872599008946293	32.1285140562249	FALSE
"ENSMUSG00000002319.12"	"Ipo4"	"chr14:55625399-55643806"	190	0.504741632967926	25.4350736278447	FALSE
"ENSMUSG00000002320.12"	"Tm9sf1"	"chr14:55625399-55643806"	208	0.566940065987484	27.8447121820616	FALSE
"ENSMUSG00000002324.7"	"Rec8"	"chr14:55618036-55625395"	2	0.00257018586531316	0.267737617135207	FALSE
"ENSMUSG00000002325.11"	"Irf9"	"chr14:55591707-55610030"	30	0.0480876558763106	4.01606425702811	FALSE
"ENSMUSG00000002326.5"	"Gmpr2"	"chr14:55672234-55678750"	203	0.575889143186631	27.1753681392236	FALSE
"ENSMUSG00000002329.6"	"Mdp1"	"chr14:55657878-55660508"	184	0.531529402679071	24.6318607764391	FALSE
"ENSMUSG00000002332.12"	"Dhrs1"	"chr14:55739019-55745690"	175	0.660667765794624	23.4270414993307	FALSE
"ENSMUSG00000002341.8"	"Ncan"	"chr8:70093084-70120873"	25	0.0162695301817008	3.34672021419009	FALSE
"ENSMUSG00000002342.14"	"Tmem161a"	"chr8:70172355-70183681"	175	0.491572482003869	23.4270414993307	FALSE
"ENSMUSG00000002343.8"	"Armc6"	"chr8:70220171-70279915"	131	0.328123308629551	17.5368139223561	FALSE
"ENSMUSG00000002345.14"	"2310045N01Rik"	"chr8:70139498-70167488"	162	0.703350825454713	21.6867469879518	TRUE
"ENSMUSG00000002346.13"	"Slc25a42"	"chr8:70184339-70212305"	22	0.0242836552416238	2.94511378848728	FALSE
"ENSMUSG00000002365.9"	"Snx9"	"chr17:5841327-5931033"	50	0.0764176563642726	6.69344042838019	FALSE
"ENSMUSG00000002372.8"	"Ranbp3"	"chr17:56673224-56711769"	273	0.696646396997504	36.5461847389558	FALSE
"ENSMUSG00000002379.6"	"Ndufa11"	"chr17:56717761-56724248"	460	0.488988719442105	61.5796519410977	FALSE
"ENSMUSG00000002384.2"	"Bmp8b"	"chr4:123105164-123139951"	1	0.000890319171144433	0.133868808567604	FALSE
"ENSMUSG00000002393.11"	"Nr2f6"	"chr8:71371297-71381960"	102	0.185276781695896	13.6546184738956	FALSE
"ENSMUSG00000002395.11"	"Use1"	"chr8:71366847-71369732"	245	0.893027266441458	32.7978580990629	FALSE
"ENSMUSG00000002396.8"	"Ocel1"	"chr8:71371297-71381960"	44	0.0298762374989612	5.89022757697456	FALSE
"ENSMUSG00000002409.14"	"Dyrk1b"	"chr7:28179468-28187294"	32	0.0412677459262098	4.28380187416332	FALSE
"ENSMUSG00000002413.12"	"Braf"	"chr6:39573872-39725463"	224	0.193318485065818	29.9866131191432	FALSE
"ENSMUSG00000002416.10"	"Ndufb2"	"chr6:39573872-39725463"	513	3.04633897263058	68.6746987951807	FALSE
"ENSMUSG00000002428.9"	"Hltf"	"chr3:20057810-20118490"	115	0.196774854254352	15.3949129852744	FALSE
"ENSMUSG00000002455.11"	"Prpf6"	"chr2:181569148-181655660"	261	0.63913964162482	34.9397590361446	FALSE
"ENSMUSG00000002458.10"	"Rgs19"	"chr2:181688418-181693977"	98	0.312513095611558	13.1191432396252	TRUE
"ENSMUSG00000002459.14"	"Rgs20"	"chr1:4909575-5162529"	5	0.00563064824064722	0.669344042838019	TRUE
"ENSMUSG00000002475.12"	"Abhd3"	"chr18:10644410-10706771"	10	0.0371475133650271	1.33868808567604	TRUE
"ENSMUSG00000002477.4"	"Snrpd1"	"chr18:10617795-10628230"	645	6.23094579150326	86.3453815261044	FALSE
"ENSMUSG00000002486.12"	"Tchp"	"chr5:114707759-114722327"	119	0.193780423798479	15.9303882195448	FALSE
"ENSMUSG00000002489.12"	"Tiam1"	"chr16:89787110-89980080"	105	0.222958045039487	14.0562248995984	TRUE
"ENSMUSG00000002496.9"	"Tsc2"	"chr17:24549949-24632629"	302	0.37220754454471	40.4283801874163	FALSE
"ENSMUSG00000002500.12"	"Rpl3l"	"chr17:24727819-24736143"	1	0.00321030717519864	0.133868808567604	FALSE
"ENSMUSG00000002504.11"	"Slc9a3r2"	"chr17:24639281-24650305"	35	0.0649297435667367	4.68540829986613	FALSE
"ENSMUSG00000002524.12"	"Puf60"	"chr15:76070183-76080946"	544	3.00186594432912	72.8246318607764	FALSE
"ENSMUSG00000002546.13"	"Golga2"	"chr2:32278815-32307921"	87	0.104814280273491	11.6465863453815	FALSE
"ENSMUSG00000002550.13"	"Uck1"	"chr2:32236589-32260159"	158	0.491609432089327	21.1512717536814	FALSE
"ENSMUSG00000002565.13"	"Scin"	"chr12:40059768-40134228"	0	0	0	FALSE
"ENSMUSG00000002578.12"	"Ikzf4"	"chr10:128630842-128649811"	74	0.0650201899141888	9.90629183400268	FALSE
"ENSMUSG00000002580.7"	"Mien1"	"chr11:98412469-98439046"	395	2.33567662288476	52.8781793842035	FALSE
"ENSMUSG00000002588.9"	"Pon1"	"chr6:5168089-5193946"	2	0.000443601931506046	0.267737617135207	FALSE
"ENSMUSG00000002602.13"	"Axl"	"chr7:25757272-25788705"	84	0.132151301317785	11.2449799196787	FALSE
"ENSMUSG00000002603.12"	"Tgfb1"	"chr7:25687001-25705077"	0	9.24439844388968e-06	0	FALSE
"ENSMUSG00000002608.5"	"Ccdc97"	"chr7:25711105-25719088"	142	0.254864342103751	19.0093708165997	FALSE
"ENSMUSG00000002617.11"	"Zfp40"	"chr17:23173868-23193252"	56	0.162395619763474	7.49665327978581	FALSE
"ENSMUSG00000002625.9"	"Akap8l"	"chr17:32321424-32350581"	283	0.806019333634559	37.8848728246319	FALSE
"ENSMUSG00000002633.4"	"Shh"	"chr5:28456814-28933995"	0	0	0	FALSE
"ENSMUSG00000002635.8"	"Pdcd2l"	"chr7:34184498-34196661"	209	0.699308115245867	27.9785809906292	FALSE
"ENSMUSG00000002658.9"	"Gtf2f1"	"chr17:57003404-57011288"	255	0.715858734751446	34.136546184739	FALSE
"ENSMUSG00000002660.7"	"Clpp"	"chr17:56990263-56996371"	326	1.20710113291184	43.6412315930388	FALSE
"ENSMUSG00000002661.11"	"Alkbh7"	"chr17:56997338-56999322"	201	0.731312809521566	26.9076305220884	FALSE
